-2758.5	-2758.499326574074	-0.153277	0.333234	-0.5297292	-58.713729181909	1.4102	0.153	0.303
-2757.5	-2757.499326574074	-0.153005	0.336191	-0.5310955	-58.71509549760958	1.3327	0.03	-0.034
-2756.5	-2756.499326574074	-0.152852	0.339295	-0.532414	-58.71641399717191	1.3134	-0.059	-0.391
-2755.5	-2755.499326574074	-0.152854	0.342428	-0.5337391	-58.71773909748299	1.3445	-0.154	-0.524
-2754.5	-2754.499326574074	-0.152992	0.345476	-0.5351158	-58.719115785788745	1.4141	-0.225	-0.527
-2753.5	-2753.499326574074	-0.153145	0.348359	-0.5365763	-58.72057631931966	1.5106	-0.159	-0.485
-2752.5	-2752.499326574074	-0.153172	0.351016	-0.5381414	-58.72214140399592	1.6202	-0.04	-0.472
-2751.5	-2751.499326574074	-0.152923	0.35341	-0.5398179	-58.723817915597465	1.7332	-0.039	-0.507
-2750.5	-2750.499326574074	-0.152304	0.355607	-0.5416018	-58.72560180723667	1.828	-0.099	-0.201
-2749.5	-2749.499326574074	-0.151419	0.357733	-0.5434588	-58.727458817884326	1.8774	-0.049	0.089
-2748.5	-2748.499326574074	-0.150465	0.359906	-0.5453387	-58.72933869541157	1.8731	0.068	0.075
-2747.5	-2747.499326574074	-0.149634	0.362187	-0.5471858	-58.7311858049361	1.8111	0.09	-0.023
-2746.5	-2746.499326574074	-0.148902	0.364554	-0.5489437	-58.73294368648203	1.6975	0.047	-0.15
-2745.5	-2745.499326574074	-0.148079	0.366988	-0.5505692	-58.73456919944147	1.5491	-0.008	-0.228
-2744.5	-2744.499326574074	-0.147031	0.369461	-0.5520372	-58.736037198104896	1.3867	-0.03	-0.199
-2743.5	-2743.499326574074	-0.145776	0.37195	-0.5533501	-58.73735011846293	1.2467	-0.023	-0.104
-2742.5	-2742.499326574074	-0.144495	0.37445	-0.5545515	-58.73855149402516	1.1695	-0.018	-0.01
-2741.5	-2741.499326574074	-0.143318	0.376942	-0.5557222	-58.73972218396375	1.1918	-0.05	0.034
-2740.5	-2740.499315	-0.142232	0.379396	0.4430372	-58.74096281040693	1.2973	-0.126	-0.029
-2739.5	-2739.499315	-0.141165	0.381779	0.4416653	-58.742334705311805	1.4565	-0.192	-0.219
-2738.5	-2738.499315	-0.140021	0.384091	0.4401162	-58.74388379888842	1.6397	-0.204	-0.389
-2737.5	-2737.499315	-0.138724	0.386344	0.4384035	-58.74559649673756	1.7703	-0.167	-0.422
-2736.5	-2736.499315	-0.137324	0.388533	0.4366113	-58.747388678602874	1.794	-0.113	-0.362
-2735.5	-2735.499315	-0.135841	0.390662	0.4348529	-58.7491471102112	1.7054	-0.067	-0.273
-2734.5	-2734.499315	-0.134231	0.392759	0.4332264	-58.75077360542491	1.5389	-0.058	-0.219
-2733.5	-2733.499315	-0.132477	0.394884	0.4317857	-58.752214297419414	1.3405	-0.09	-0.233
-2732.5	-2732.499315	-0.130782	0.397139	0.4305456	-58.75345441309037	1.1414	-0.094	-0.234
-2731.5	-2731.499315	-0.1294	0.39957	0.4294894	-58.75451061147032	0.9827	-0.099	-0.191
-2730.5	-2730.499315	-0.128306	0.40209	0.4285595	-58.75544049195014	0.886	-0.108	-0.102
-2729.5	-2729.499315	-0.127439	0.404561	0.4276994	-58.75630059308605	0.8432	-0.106	-0.005
-2728.5	-2728.499315	-0.126708	0.406839	0.4268572	-58.75714281719411	0.8482	-0.093	0.068
-2727.5	-2727.499315	-0.126041	0.408831	0.4259871	-58.758012898033485	0.901	-0.086	0.088
-2726.5	-2726.499315	-0.125298	0.410552	0.4250377	-58.758962305728346	1.0063	-0.103	0.045
-2725.5	-2725.499315	-0.124167	0.412196	0.4239636	-58.76003638113616	1.1444	-0.129	-0.053
-2724.5	-2724.499315	-0.122448	0.413985	0.4227496	-58.76125040813349	1.2806	-0.136	-0.188
-2723.5	-2723.499315	-0.120213	0.416016	0.4214089	-58.7625911066425	1.3974	-0.099	-0.205
-2722.5	-2722.499315	-0.117637	0.418344	0.4199636	-58.76403639558703	1.4877	-0.051	-0.125
-2721.5	-2721.499315	-0.114938	0.420858	0.4184461	-58.76555389986606	1.5402	-0.013	-0.049
-2720.5	-2720.499315	-0.112315	0.423396	0.4168969	-58.76710311131319	1.5515	0.009	-0.066
-2719.5	-2719.499315	-0.109984	0.425808	0.4153569	-58.768643089570105	1.5213	-0.003	-0.147
-2718.5	-2718.499315	-0.108009	0.428027	0.4138666	-58.77013340505073	1.4542	-0.025	-0.144
-2717.5	-2717.499315	-0.106053	0.430134	0.4124558	-58.77154419722501	1.3653	-0.015	-0.095
-2716.5	-2716.499315	-0.103948	0.432148	0.4111349	-58.77286509348778	1.2797	0.042	-0.093
-2715.5	-2715.499315	-0.101781	0.434083	0.4098831	-58.774116878339555	1.234	0.144	-0.141
-2714.5	-2714.499315	-0.099727	0.435952	0.4086463	-58.775353693636134	1.2501	0.237	-0.183
-2713.5	-2713.499315	-0.097876	0.437749	0.4073591	-58.776640878932085	1.3376	0.232	-0.207
-2712.5	-2712.499315	-0.096152	0.439507	0.4059414	-58.778058586176485	1.5142	0.149	-0.261
-2711.5	-2711.499315	-0.094316	0.441364	0.4043098	-58.77969018911244	1.7533	0.049	-0.309
-2710.5	-2710.499315	-0.092305	0.443467	0.4024395	-58.781560479837935	1.9781	-0.048	-0.297
-2709.5	-2709.499315	-0.0902	0.445757	0.4003811	-58.783618891902734	2.1204	-0.157	-0.217
-2708.5	-2708.499315	-0.088059	0.448106	0.3982402	-58.78575981332688	2.1384	-0.253	-0.172
-2707.5	-2707.499315	-0.085872	0.450378	0.3961444	-58.78785559034441	2.0362	-0.267	-0.169
-2706.5	-2706.499315	-0.083732	0.452481	0.3941976	-58.78980237903306	1.8445	-0.194	-0.163
-2705.5	-2705.499315	-0.081805	0.454494	0.3924582	-58.791541794198565	1.6442	-0.128	-0.168
-2704.5	-2704.499315	-0.07998	0.456489	0.3909	-58.79310000309488	1.4714	-0.103	-0.123
-2703.5	-2703.499315	-0.078116	0.458552	0.3895066	-58.79449338972336	1.3248	-0.106	-0.089
-2702.5	-2702.499315	-0.076185	0.460793	0.3882335	-58.79576650913805	1.2287	-0.115	-0.129
